begin_node_id,end_node_id,Other Volume
42428072,42438867,568
42428425,42428420,1040
42428434,42428433,1421
42428436,42428434,1419
42428297,42432700,1189
42428428,42428425,1401
42428433,42428428,2443
42428328,42431549,1045
42428411,42428408,384
42456578,596776177,1549
42870338,42884844,1276
42477573,42477570,1479
42428417,42428411,881
42428420,42428417,876
42456578,596776156,728
42428287,42430333,573
42476497,42509922,2916
42428405,42428402,1061
42428408,42428405,898
42477237,42487552,1513
42428391,42428385,1010
42428061,42438859,2096
42426011,371230604,8075
42428365,42428345,2533
42428379,42428376,1292
42428385,42428379,1114
42428027,42439416,1417
42428368,42428365,2263
42428374,42428368,556
42428365,42428529,895
42428005,42428003,1063
42427805,42438547,1296
42427953,42437536,1563
42428308,42428307,819
42428321,42428315,820
60924009,595757814,2532
42428332,42428329,730
42427762,42445947,611
42428258,42430311,1060
42428329,42428328,742
42428328,42428321,831
42428310,42428308,804
42428313,42428312,788
2721508555,308693078,4630
42428315,42428313,800
42428045,42436551,1517
42428312,42428310,787
103245953,103238622,1979
42428258,42428253,173
42427985,42437451,1635
42427483,42453630,1623
42428307,42428305,819
42428305,42428303,2020
42428283,42428277,344
42428232,42430292,1572
42428287,42428283,203
1259822816,42496521,2908
42428272,42428268,707
42428277,42428272,1005
42428212,42430274,3258
42428264,42428258,549
42428268,42428264,767
42428216,42429874,227
42477282,42478076,702
42428201,42428198,1768
246899801,42451402,3909
42428234,42428232,1538
42428086,42433064,4047
42428239,42428234,2139
42428232,42428227,430
42476532,42503829,1479
42427965,42436531,2070
1071832232,2216963516,2815
42428220,42428216,2022
42428223,42428220,1506
42442842,1692433907,1552
42527647,42491173,1978
42428216,42428212,1045
42428227,42427787,834
42427817,42438672,1366
103884740,103879237,6945
42428365,42422826,2314
42428198,42428192,1749
42477344,42477341,588
598043811,588036488,1669
42428192,42428183,1764
42428183,42428179,1276
42428068,42431015,2211
42428174,42428170,2695
42428179,42428174,1316
42428376,42422042,924
42428068,42431019,2462
42427352,42453610,3953
42477570,42469389,1479
42428005,42428007,489
42428037,42428034,2362
42477222,42477228,1434
42428015,42430959,1647
42428094,42429029,2964
42476472,42502705,498
42427821,42437693,1608
42427249,42454798,682
42427786,42438544,2008
42477265,42477275,819
2504882471,587934268,1041
42477235,42477228,2460
2402842565,42882987,1128
42427915,42433564,1248
42428072,42428068,1625
42428013,42430075,1649
42477228,42477235,2873
42428037,42428039,2107
42428047,42428049,4351
42427812,42435635,3645
2504882471,587934079,2012
42870429,42870426,1438
42428049,42428047,533
42428052,42428049,1592
42428049,42428052,3581
42428039,42428037,1513
42428045,42428043,591
42428047,42428045,532
42428045,42428047,2974
42428039,42428043,2961
42428043,42428045,3314
42428043,42428039,1788
42428007,42428005,945
42428020,42428016,1367
42428029,42428027,2910
42428032,42428034,2066
42428034,42428037,6073
42428034,42428032,3236
42428029,42428032,1238
42428032,42428029,2486
42456162,596776578,2397
42428020,42428022,330
42428024,42428027,4685
42428027,42428029,3295
42428027,42428024,2476
42428022,42428020,1235
42428024,42428022,2901
42428022,42428024,760
42428007,42428010,727
42428014,42428015,1700
42428016,42428020,1077
42477241,42474958,1454
370894437,370894979,18177
42428015,42428014,2139
42428016,42428015,827
42428015,42428016,1091
42428010,42428007,442
42428013,42428012,1487
42428014,42428013,1482
42428013,42428014,2598
42428010,42428012,2150
42428012,42428013,1531
42428012,42428010,1474
42818591,42861164,3036
42427538,42427531,2427
42476476,42492270,494
1792535231,42423674,2036
42427979,42427985,983
42427991,42427996,1760
42427996,42428003,2105
42428003,42427996,1226
42872042,42818487,1724
42872034,42818567,1224
42427996,42427991,1504
42820847,42832512,5846
42444954,593976795,3094
42527806,42479281,1223
42427991,42427985,712
42872027,42818573,836
42476474,42497681,1012
42427985,42427991,984
42427985,42427979,736
1538237503,1369956654,16518
42427970,42427972,971
42427975,42427972,1506
42427979,42427975,1509
42427975,42427979,2053
42477237,42473589,1242
42427972,42427975,2050
42427972,42427970,716
42427965,42427968,1359
42872006,42818591,2616
42427970,42427968,949
42477235,42473589,1225
42872042,42817377,3020
42427968,42427970,1264
42427968,42427965,1216
42427821,42427824,765
42427307,42445481,1657
598035427,42504249,3435
60810757,60810758,8059
42872008,42817469,1285
42427386,42444916,1464
42427824,42430603,1188
42427762,42432818,335
60810747,60810757,8059
42427369,42443671,1626
42428072,42422592,1300
483583474,483584559,1313
42427393,42443677,4835
42477275,42469898,1041
42427390,42443676,1773
42444954,593973910,1371
42427780,42429109,4628
42477222,42470385,1048
42870238,42870244,914
42427797,42430288,2914
42427305,42445474,303
42427965,42424672,2486
42427300,42445466,291
42870235,42870238,1078
496707000,496707003,1861
42476721,42485640,2974
60810686,60810747,8059
42427970,42424137,1988
42427412,42440628,6151
42525919,42533191,2100
42525919,42533186,800
42455694,596776009,5015
42427316,42440810,1302
42427787,42427797,2120
593976795,427840984,2152
278607895,1258875449,2465
42427817,42427821,2735
42426875,42456961,3021
42427812,42427817,2989
42477341,42465349,1150
278607894,1258875449,3061
42427278,42443588,897
42427787,42428223,785
42427805,42427812,2003
42427477,42437909,1686
2802726395,482617539,1043
42427915,42424225,1632
42427797,42427805,2126
42427316,42440815,1530
592405093,42452107,941
42476720,42483469,1162
42427786,42427787,739
42427254,42444242,695
42427764,42427762,900
42427030,42450634,1563
1538237434,42456492,2541
42427744,42427742,1175
42427750,42427747,1262
42427374,42439834,2640
42427426,42437890,2714
371037281,42448326,768
42427421,42437881,6063
42427747,42427744,1262
42455694,596776017,3044
42427649,42427538,2427
42427523,42432933,975
42446668,593915293,1304
42427311,42440810,1194
60810564,60810686,8059
42427324,42439207,1562
42527875,42468453,856
42427319,42439580,496
103884678,103864115,6945
42872016,42808195,2669
1396352290,1396352292,1230
42427427,42435629,1566
42476753,42478289,4317
42820704,42825994,1232
42476565,42484194,1820
42476720,42476721,2739
103884180,103878359,3958
42820046,42845936,1616
42920362,42881950,1616
42474962,42533517,3689
42820840,42820842,1348
42427381,42435618,2979
42449691,589099881,10755
486864444,592627492,3730
42427340,42435538,661
1865205550,42498503,1261
42869967,42869969,1479
42475764,42506832,1078
42423832,750332278,9257
371188756,371194366,11827
103877791,60007644,6943
1919595924,1775270664,1425
42870253,42855339,1270
42476636,42476629,3047
42476673,42476669,1397
42427335,42433554,874
276059544,2802726395,3137
42427531,42427523,2427
42526520,42504285,882
42456492,2821304146,893
42476675,42476673,1397
42476648,42476532,2959
42427423,42430274,1000
42476669,42476663,1397
42867023,2459401771,3041
103883894,103883696,6946
42476663,42476656,1397
42920892,42861161,1776
42427345,42429806,651
595703198,42437177,2943
42427324,42432171,2383
42427483,42427477,2612
42475949,42497674,373
42427371,42430265,1474
42427249,42434418,710
42426960,42443119,3025
42427423,42427421,1889
595703283,42434038,1694
42476610,42476585,1572
42819392,42860164,5938
42476576,42476565,1820
42476585,42476576,1820
42427427,42427426,840
42476485,42476487,2916
541467364,2481865390,1395
42870244,42855339,914
595703198,42435763,643
598035431,42488330,6911
42424229,429450537,1220
42427411,42427412,6005
42424225,429450537,1416
42427412,42427411,3045
42427278,42430535,2306
76465370,530754337,8138
371188750,371188756,16751
42427369,42428183,1090
42427381,42427374,2878
42427390,42427386,3913
42427386,42427381,3276
595703198,42433173,1540
42476509,42476514,2916
42476648,42472683,1627
42427374,42427371,1064
42476522,42476636,5833
42476514,42476519,2916
42427371,42427369,2140
42476519,42476522,2916
42427335,42427337,693
42427340,42427345,983
42427346,42427352,1095
42427345,42427346,693
42476487,42476497,2916
42427337,42427340,584
595703226,42432395,770
42520827,2479546857,2315
42427249,42422056,532
42427009,42433490,4209
42426747,42444360,2312
42427305,42427307,1043
103883750,103882035,2460
42427307,42427311,175
278608571,205019740,17366
103883750,103881772,8292
42427300,42427305,771
42427026,42433385,2231
595703386,42424805,1726
42818534,42881458,476
42427300,42425955,384
1538237264,1538237503,2131
103883742,103880175,8593
42427242,42427239,238
587812665,595314111,6720
483582707,483584559,2847
42427133,42428973,1144
595703303,42425570,811
42427196,42427206,259
595703309,42424456,2456
595703314,42424850,1826
42476656,42466405,1627
103883696,103877797,6946
42427086,42428962,1756
42431201,2141026544,2758
42427086,42428964,2975
42818437,42879385,1229
42427128,42427133,1565
42427126,42427128,1565
371239958,42425681,9686
42818504,42872077,747
588191840,42492038,2303
103883742,103874255,6946
103194948,103207060,5938
42427030,42428005,881
42860019,106074992,7776
42474832,42518588,4439
42818588,42872008,2479
42426747,42433834,438
103883598,103877626,1979
42427036,42427030,775
42427024,42427026,2231
42455113,596775946,1045
486876059,486867548,848
42476625,42461448,2365
42919255,42888758,1438
42475745,42483475,1149
1538237434,42428391,723
42818487,42872042,3020
276065921,483583474,1313
42818520,42868071,2053
42426865,42426875,2137
42475977,42477265,819
42475949,42475953,723
42475977,42475980,1293
42475983,42475986,2287
42475980,42475983,1752
103883950,103859657,9261
42917872,42932884,2231
595245860,42438300,1983
42816064,42816068,945
42424864,42423456,1599
103143813,103174576,5938
42817750,42866361,2215
593976795,42446668,1346
42469214,278607895,2465
42464610,598043811,2315
42475767,42478001,3040
42818573,42861196,987
42448711,589100267,711
390519635,42440326,3405
42818567,42861190,1224
42475336,42491139,694
42426374,42433743,1257
595245918,42430984,1064
42720093,42766989,2850
593977713,42423885,2762
479847987,1692483438,6871
42898888,276299163,1499
390519635,42439170,1250
370892861,370894437,18254
42526329,42478421,1351
106122928,482709360,2919
42818468,42861216,2315
42425955,42445783,1163
42426089,42440838,961
246649429,402480678,5909
42426089,42440847,1072
42475971,42465279,1292
42475959,42466196,1024
42474987,42496512,1565
42475953,42466514,1361
42439295,373903786,6592
593926823,42423832,2315
42920217,42849753,4123
42528600,559865278,3198
42425955,42435434,826
42819569,42819566,2449
42426089,42436353,876
205008848,2481865390,2179
42474121,42520409,2252
42475322,42482202,1462
595245843,42425223,1669
42475325,42482207,971
42473952,42520393,1930
42440330,1692450029,3805
276062182,276062183,1046
42526054,42479621,1224
42526333,42469640,1580
276062183,276061109,3146
2402842572,42824071,389
42474126,42509273,3003
42920894,42818131,3035
42482561,588036489,1675
42815820,42932488,856
42817819,42870235,1078
373268484,42436475,1064
42817812,42870230,2998
42474960,42487555,1572
42426089,42426060,1954
42454192,596776103,1910
42526050,42474979,742
42920850,42818487,3020
42475498,42467463,1718
598033030,42520729,2712
598033029,42520740,1479
42425681,42426011,8070
42817805,42859957,1497
42818010,42855897,772
42817773,42864393,1065
42426089,42424630,5415
42474044,42511131,1479
750332278,42455519,13889
42815770,42926489,1678
598033003,42519640,1437
42425246,42450634,8570
42426060,42423456,401
42426011,42425747,7508
42817940,42858934,1437
42440553,1692433928,2746
42818454,42842400,1615
42425955,42427300,942
42440545,1692433920,1384
42817418,42872027,987
42818418,42842366,1229
42816074,42915653,917
42867027,42909195,1046
103886478,1112485531,205
561035372,2504882471,4024
42818430,42842376,1437
42817470,42872006,747
42817428,42872016,2924
427845251,593977713,2191
42474733,42486362,1348
42817450,42871997,1407
103882693,103870379,6946
42817446,42872000,3073
42474970,42478446,1264
42429732,2141026504,2951
42474987,42474983,1830
42818337,42842573,1319
42867040,42906413,903
42817412,42872034,1224
42867040,42906419,2764
103882339,103880175,6953
1692483438,486872598,5233
1251958257,42427953,2291
42424672,371190620,4630
42817377,42872042,1617
42474958,42477237,1453
42425570,42435331,1949
42866526,2297358949,6129
42425348,42441535,1596
371188320,42424137,1043
42429732,2141026510,3822
42474962,42474960,856
42844527,276385544,2996
42474983,42474979,1830
42474979,42474976,1829
42524122,42524127,749
42474976,42474974,1716
42474971,42474970,1716
42916766,42932262,860
42818528,42833321,1344
42474960,42474958,1145
42425232,42443388,1821
42818493,42833185,580
42474674,42482165,1383
103882339,103875882,8593
276060694,276060695,2732
42424851,42435310,2984
103881772,103881774,5950
103245957,103149446,1979
661993821,296856912,6946
42474671,42477995,1020
42919687,42839067,1149
42474786,42474795,1228
598033003,42505433,694
42818606,42825551,826
42866664,42908498,1860
595245843,61272284,1046
42425570,42425232,1454
42866622,42908896,1715
588546797,246923513,443
42429536,2141026515,3291
42425127,42438961,1066
42429536,2141026551,2952
42719570,42742974,2460
42917565,42898888,1063
42474668,42474671,1438
42425348,42431096,782
1918039896,42443127,1512
2799368116,42438984,2121
42424767,42448329,1354
277388572,277385119,2875
276299163,597414711,2249
103096338,752658835,5938
595245843,61269797,1968
42424757,42447209,530
42424672,42448329,10090
42719461,42747188,2633
42866361,42911782,2215
1918039898,42432308,721
42817956,42834948,1438
42818525,42818528,542
103245965,103143813,5938
42523691,42523195,1058
42818591,42818139,1347
42818563,42817408,1078
42818549,42818563,979
42818139,42830910,1347
1431790464,2531682690,656
42818511,42818515,2543
42818515,42818520,2053
1825732607,61272996,9680
42818499,42818493,215
42818542,42817402,827
42818499,42818504,382
42425223,42424032,1669
42818454,42818445,1229
42818471,42818480,1260
246866798,2569923500,2632
246866798,2569923492,5136
42425232,42425570,1705
42818480,42818193,1260
42815933,42896867,1524
42425188,42425162,1787
42818182,42826000,1232
276061098,276061102,2156
42818445,42818437,1229
42442107,1251958257,2291
103882035,103867974,1901
42425232,42424439,2557
42815965,42883059,1342
42523684,42510861,914
2404083336,2631530263,9261
42818101,42826837,979
276061034,276061025,544
42720086,42720093,2850
276061035,276061034,544
42524127,42502883,749
42474135,42480096,2314
1970262955,42518571,1757
42443977,593915255,1981
42818120,42825900,1873
1918039869,42432308,1069
42524119,42502879,804
42719455,42737705,1985
588036489,42528600,1252
42473953,42484180,2936
42424137,42451332,1500
593300772,42911782,3928
597727992,597728152,3235
42443975,593915202,903
42919808,42817812,2889
42424805,42433881,2003
451074820,451074830,10327
42817470,42844301,1331
42424183,42450809,3537
1918039880,42428447,720
597728152,42501891,3235
103881371,103883598,1979
42439537,1692433940,1678
42818504,42810491,337
42818143,42821393,742
42424864,42424630,634
42818118,42818120,1046
42818131,42818134,1036
42422168,371239960,4567
2757013687,2089937763,5938
371034162,42456049,1841
42818134,42818139,1036
42424610,42434871,1148
42818139,42818143,1036
42818120,42818118,749
42818126,42818120,2864
42818131,42818126,2864
42424218,42446386,5705
42424098,42449979,2356
42452954,596776127,668
42452954,596776083,1039
42719500,42728721,2633
